,balikpapan,bandung,batam,jakarta,makassar,medan,palembang,pekanbaru,surabaya,yogyakarta
2021-06-15,80550.0,65700.0,84550.0,63450.0,57700.0,35500.0,64850.0,99900.0,78700.0,75200.0
2021-06-16,76150.0,59200.0,70050.0,60700.0,57200.0,31750.0,68600.0,99900.0,78700.0,70700.0
2021-06-17,76150.0,59200.0,70050.0,60700.0,57200.0,31750.0,68600.0,99900.0,78700.0,70700.0
2021-06-18,76150.0,59200.0,70050.0,60700.0,57200.0,31750.0,68600.0,99900.0,78700.0,70700.0
2021-06-19,,,,,,,,,,
2021-06-20,,,,,,,,,,
2021-06-21,76150.0,59200.0,70050.0,60700.0,57200.0,31750.0,68600.0,99900.0,78700.0,70700.0
2021-06-22,76150.0,59200.0,70050.0,60700.0,57200.0,31750.0,68600.0,99900.0,78700.0,70700.0
2021-06-23,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-06-24,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-06-25,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-06-26,,,,,,,,,,
2021-06-27,,,,,,,,,,
2021-06-28,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-06-29,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-06-30,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-07-01,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-07-02,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-07-03,,,,,,,,,,
2021-07-04,,,,,,,,,,
2021-07-05,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-07-06,76150.0,55200.0,69650.0,63900.0,57200.0,31750.0,68600.0,58900.0,78700.0,65450.0
2021-07-07,78550.0,53550.0,73450.0,65450.0,58100.0,33900.0,64900.0,58700.0,77900.0,60950.0
2021-07-08,78550.0,53550.0,73450.0,65450.0,58100.0,33900.0,64900.0,58700.0,77900.0,60950.0
2021-07-09,78550.0,53550.0,73450.0,65450.0,58100.0,33900.0,64900.0,58700.0,77900.0,60950.0
2021-07-10,,,,,,,,,,
2021-07-11,,,,,,,,,,
2021-07-12,78550.0,53550.0,73450.0,65450.0,58100.0,33900.0,64900.0,58700.0,77900.0,60950.0
2021-07-13,78550.0,53550.0,73450.0,65450.0,58100.0,33900.0,64900.0,58700.0,77900.0,60950.0
2021-07-14,72800.0,55200.0,72450.0,49050.0,57700.0,43900.0,62650.0,58700.0,73800.0,62650.0
2021-07-15,72800.0,55200.0,72450.0,49050.0,57700.0,43900.0,62650.0,58700.0,73800.0,62650.0
2021-07-16,72800.0,55200.0,72450.0,49050.0,57700.0,43900.0,62650.0,58700.0,73800.0,62650.0
2021-07-17,,,,,,,,,,
2021-07-18,,,,,,,,,,
2021-07-19,72800.0,55200.0,72450.0,49050.0,57700.0,43900.0,62650.0,58700.0,73800.0,62650.0
2021-07-20,,,,,,,,,,
2021-07-21,76150.0,53850.0,76200.0,50700.0,57100.0,40900.0,61500.0,58700.0,73800.0,62650.0
2021-07-22,76150.0,53850.0,76200.0,50700.0,57100.0,40900.0,61500.0,58700.0,73800.0,62650.0
2021-07-23,76150.0,53850.0,76200.0,50700.0,57100.0,40900.0,61500.0,58700.0,73800.0,62650.0
2021-07-24,,,,,,,,,,
2021-07-25,,,,,,,,,,
2021-07-26,76150.0,53850.0,76200.0,50700.0,57100.0,40900.0,61500.0,58700.0,73800.0,62650.0
2021-07-27,76150.0,53850.0,76200.0,50700.0,57100.0,40900.0,61500.0,58700.0,73800.0,62650.0
2021-07-28,76150.0,53850.0,93800.0,50700.0,57600.0,43400.0,62250.0,64900.0,73800.0,61200.0
2021-07-29,76150.0,53850.0,93800.0,50700.0,57600.0,43400.0,62250.0,64900.0,73800.0,61200.0
2021-07-30,76150.0,53850.0,93800.0,50700.0,57600.0,43400.0,62250.0,64900.0,73800.0,61200.0
2021-07-31,,,,,,,,,,
2021-08-01,,,,,,,,,,
2021-08-02,76150.0,53850.0,93800.0,50700.0,57600.0,43400.0,62250.0,64900.0,73800.0,61200.0
2021-08-03,76150.0,53850.0,93800.0,50700.0,57600.0,43400.0,62250.0,64900.0,73800.0,61200.0
2021-08-04,76150.0,55350.0,78100.0,51350.0,51600.0,43400.0,62750.0,68600.0,73800.0,57700.0
2021-08-05,76150.0,55350.0,78100.0,51350.0,51600.0,43400.0,62750.0,68600.0,73800.0,57700.0
2021-08-06,76150.0,55350.0,78100.0,51350.0,51600.0,43400.0,62750.0,68600.0,73800.0,57700.0
2021-08-07,,,,,,,,,,
2021-08-08,,,,,,,,,,
2021-08-09,76150.0,55350.0,78100.0,51350.0,51600.0,43400.0,62750.0,68600.0,73800.0,57700.0
2021-08-10,76150.0,55350.0,78100.0,51350.0,51600.0,43400.0,62750.0,68600.0,73800.0,57700.0
2021-08-11,,,,,,,,,,
2021-08-12,76150.0,50000.0,78100.0,55250.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-13,76150.0,50000.0,78100.0,55250.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-14,,,,,,,,,,
2021-08-15,,,,,,,,,,
2021-08-16,76150.0,50000.0,78100.0,55250.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-17,,,,,,,,,,
2021-08-18,76150.0,50000.0,78050.0,54500.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-19,76150.0,50000.0,78050.0,54500.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-20,76150.0,50000.0,78050.0,54500.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-21,,,,,,,,,,
2021-08-22,,,,,,,,,,
2021-08-23,76150.0,50000.0,78050.0,54500.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-24,76150.0,50000.0,78050.0,54500.0,44350.0,39500.0,62750.0,54750.0,73800.0,57700.0
2021-08-25,76150.0,48500.0,77150.0,53050.0,44350.0,39500.0,57750.0,54750.0,73800.0,57700.0
2021-08-26,76150.0,48500.0,77150.0,53050.0,44350.0,39500.0,57750.0,54750.0,73800.0,57700.0
2021-08-27,76150.0,48500.0,77150.0,53050.0,44350.0,39500.0,57750.0,54750.0,73800.0,57700.0
2021-08-28,,,,,,,,,,
2021-08-29,,,,,,,,,,
2021-08-30,76150.0,48500.0,77150.0,53050.0,44350.0,39500.0,57750.0,54750.0,73800.0,57700.0
2021-08-31,76150.0,48500.0,77150.0,53050.0,44350.0,39500.0,57750.0,54750.0,73800.0,57700.0
2021-09-01,76150.0,45500.0,75650.0,45450.0,44250.0,39500.0,60150.0,54750.0,49200.0,54150.0
2021-09-02,76150.0,45500.0,75650.0,45450.0,44250.0,39500.0,60150.0,54750.0,49200.0,54150.0
2021-09-03,76150.0,45500.0,75650.0,45450.0,44250.0,39500.0,60150.0,54750.0,49200.0,54150.0
2021-09-04,,,,,,,,,,
2021-09-05,,,,,,,,,,
2021-09-06,76150.0,45500.0,75650.0,45450.0,44250.0,39500.0,60150.0,54750.0,49200.0,54150.0
2021-09-07,76150.0,45500.0,75650.0,45450.0,44250.0,39500.0,60150.0,54750.0,49200.0,54150.0
2021-09-08,74400.0,43150.0,72200.0,43950.0,33900.0,39500.0,50650.0,55750.0,46200.0,40600.0
2021-09-09,74400.0,43150.0,72200.0,43950.0,33900.0,39500.0,50650.0,55750.0,46200.0,40600.0
2021-09-10,74400.0,43150.0,72200.0,43950.0,33900.0,39500.0,50650.0,55750.0,46200.0,40600.0
2021-09-11,,,,,,,,,,
2021-09-12,,,,,,,,,,
2021-09-13,74400.0,43150.0,72200.0,43950.0,33900.0,39500.0,50650.0,55750.0,46200.0,40600.0
2021-09-14,74400.0,43150.0,72200.0,43950.0,33900.0,39500.0,50650.0,55750.0,46200.0,40600.0
2021-09-15,74400.0,38650.0,72200.0,43100.0,33900.0,33500.0,51150.0,65350.0,45700.0,40600.0
2021-09-16,74400.0,38650.0,72200.0,43100.0,33900.0,33500.0,51150.0,65350.0,45700.0,40600.0
2021-09-17,74400.0,38650.0,72200.0,43100.0,33900.0,33500.0,51150.0,65350.0,45700.0,40600.0
2021-09-18,,,,,,,,,,
2021-09-19,,,,,,,,,,
2021-09-20,74400.0,38650.0,72200.0,43100.0,33900.0,33500.0,51150.0,65350.0,45700.0,40600.0
2021-09-21,74400.0,38650.0,72200.0,43100.0,33900.0,33500.0,51150.0,65350.0,45700.0,40600.0
2021-09-22,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-23,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-24,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-25,,,,,,,,,,
2021-09-26,,,,,,,,,,
2021-09-27,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-28,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-29,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-09-30,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-10-01,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-10-02,,,,,,,,,,
2021-10-03,,,,,,,,,,
2021-10-04,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-10-05,74400.0,38900.0,71700.0,41100.0,30150.0,33500.0,50200.0,63950.0,45700.0,40600.0
2021-10-06,74400.0,43600.0,78050.0,44000.0,27950.0,44000.0,51050.0,66700.0,45700.0,35150.0
2021-10-07,74400.0,43600.0,78050.0,44000.0,27950.0,44000.0,51050.0,66700.0,45700.0,35150.0
2021-10-08,74400.0,43600.0,78050.0,44000.0,27950.0,44000.0,51050.0,66700.0,45700.0,35150.0
2021-10-09,,,,,,,,,,
2021-10-10,,,,,,,,,,
2021-10-11,74400.0,43600.0,78050.0,44000.0,27950.0,44000.0,51050.0,66700.0,45700.0,35150.0
2021-10-12,74400.0,43600.0,78050.0,44000.0,27950.0,44000.0,51050.0,66700.0,45700.0,35150.0
2021-10-13,67650.0,43600.0,84050.0,46900.0,26400.0,44000.0,52000.0,68050.0,46450.0,42100.0
2021-10-14,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,52000.0,68050.0,46450.0,42100.0
2021-10-15,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,54700.0,68050.0,45200.0,42100.0
2021-10-16,,,,,,,,,,
2021-10-17,,,,,,,,,,
2021-10-18,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,54700.0,68050.0,45200.0,42100.0
2021-10-19,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,54700.0,68050.0,45200.0,42100.0
2021-10-20,,,,,,,,,,
2021-10-21,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-10-22,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-10-23,,,,,,,,,,
2021-10-24,,,,,,,,,,
2021-10-25,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-10-26,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-10-27,67650.0,47650.0,83600.0,54600.0,24900.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-10-28,67650.0,47650.0,80200.0,54600.0,24900.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-10-29,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-10-30,,,,,,,,,,
2021-10-31,,,,,,,,,,
2021-11-01,67650.0,43600.0,80200.0,46900.0,26400.0,44000.0,55450.0,68050.0,45200.0,42100.0
2021-11-02,67650.0,47650.0,83600.0,54600.0,24900.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-03,67650.0,48400.0,87400.0,51200.0,24900.0,49600.0,55450.0,72050.0,45200.0,45800.0
2021-11-04,67650.0,48400.0,87400.0,51200.0,24900.0,49600.0,55450.0,68050.0,45200.0,45800.0
2021-11-05,67650.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-06,,,,,,,,,,
2021-11-07,,,,,,,,,,
2021-11-08,67650.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-09,67650.0,48400.0,87400.0,51200.0,24900.0,49600.0,55450.0,72050.0,45200.0,45800.0
2021-11-10,68650.0,47450.0,88000.0,52000.0,25650.0,53500.0,64450.0,72050.0,47050.0,49550.0
2021-11-11,68650.0,47450.0,88000.0,52000.0,25650.0,49600.0,64450.0,72050.0,47050.0,49550.0
2021-11-12,68650.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-13,,,,,,,,,,
2021-11-14,,,,,,,,,,
2021-11-15,68650.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-16,68650.0,47450.0,88000.0,52000.0,25650.0,49600.0,64450.0,72050.0,47050.0,49550.0
2021-11-17,83900.0,51600.0,89400.0,52600.0,24150.0,53500.0,63800.0,72050.0,48300.0,51300.0
2021-11-18,83900.0,51600.0,89400.0,52600.0,24150.0,53500.0,63800.0,72050.0,48300.0,51300.0
2021-11-19,83900.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-20,,,,,,,,,,
2021-11-21,,,,,,,,,,
2021-11-22,83900.0,43600.0,80200.0,46900.0,26400.0,49600.0,55450.0,68050.0,45200.0,42100.0
2021-11-23,83900.0,51600.0,89400.0,52600.0,24150.0,53500.0,63800.0,72050.0,48300.0,51300.0
2021-11-24,83900.0,54550.0,90550.0,55600.0,26400.0,42500.0,67050.0,72050.0,48300.0,64400.0
2021-11-25,83900.0,54550.0,90550.0,55600.0,26400.0,42500.0,67050.0,72050.0,48300.0,64400.0
2021-11-26,,,,,,,,,,
2021-11-27,,,,,,,,,,
2021-11-28,,,,,,,,,,
2021-11-29,,,,,,,,,,
2021-11-30,83900.0,54550.0,90550.0,55600.0,26400.0,42500.0,67050.0,72050.0,48300.0,64400.0
2021-12-01,83900.0,55750.0,90300.0,62900.0,26900.0,42500.0,64050.0,83950.0,48300.0,53100.0
2021-12-02,83900.0,55750.0,90300.0,62900.0,26900.0,42500.0,64050.0,83950.0,48300.0,53100.0
2021-12-03,,,,,,,,,,
2021-12-04,,,,,,,,,,
2021-12-05,,,,,,,,,,
2021-12-06,,,,,,,,,,
2021-12-07,83900.0,55750.0,90300.0,62900.0,26900.0,42500.0,64050.0,83950.0,48300.0,53100.0
2021-12-08,96150.0,54600.0,89250.0,64650.0,28800.0,42500.0,63550.0,83950.0,49700.0,66850.0
2021-12-09,96150.0,54600.0,89250.0,64650.0,28800.0,42500.0,63550.0,83950.0,49700.0,66850.0
2021-12-10,,,,,,,,,,
2021-12-11,,,,,,,,,,
2021-12-12,,,,,,,,,,
2021-12-13,,,,,,,,,,
2021-12-14,96150.0,54600.0,89250.0,64650.0,28800.0,42500.0,63550.0,83950.0,49700.0,66850.0
2021-12-15,96150.0,73900.0,83950.0,70550.0,59800.0,42500.0,68700.0,73950.0,55700.0,74450.0
2021-12-16,96150.0,73900.0,83950.0,70550.0,59800.0,42500.0,68700.0,73950.0,55700.0,74450.0
2021-12-17,,,,,,,,,,
2021-12-18,,,,,,,,,,
2021-12-19,,,,,,,,,,
2021-12-20,,,,,,,,,,
2021-12-21,96150.0,73900.0,83950.0,70550.0,59800.0,42500.0,68700.0,73950.0,55700.0,74450.0
2021-12-22,109900.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2021-12-23,109900.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2021-12-24,,,,,,,,,,
2021-12-25,,,,,,,,,,
2021-12-26,,,,,,,,,,
2021-12-27,,,,,,,,,,
2021-12-28,109900.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2021-12-29,96150.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2021-12-30,96150.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2021-12-31,,,,,,,,,,
2022-01-01,,,,,,,,,,
2022-01-02,,,,,,,,,,
2022-01-03,96150.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2022-01-04,96150.0,71500.0,83050.0,76800.0,59800.0,42500.0,69250.0,83950.0,55700.0,74450.0
2022-01-05,96150.0,68900.0,87700.0,80200.0,69450.0,29950.0,64350.0,82200.0,69400.0,79900.0
2022-01-06,96150.0,68900.0,87700.0,80200.0,69450.0,29950.0,64350.0,82200.0,69400.0,79900.0
2022-01-07,96150.0,68900.0,87700.0,80200.0,69450.0,29950.0,64350.0,82200.0,69400.0,79900.0
2022-01-08,,,,,,,,,,
2022-01-09,,,,,,,,,,
2022-01-10,96150.0,68900.0,87700.0,80200.0,69450.0,29950.0,64350.0,82200.0,69400.0,79900.0
2022-01-11,96150.0,68900.0,87700.0,80200.0,69450.0,29950.0,64350.0,82200.0,69400.0,79900.0
2022-01-12,110200.0,65300.0,91800.0,80200.0,69450.0,29950.0,61850.0,82200.0,70650.0,69200.0
2022-01-13,110200.0,65300.0,91800.0,80200.0,69450.0,29950.0,61850.0,82200.0,70650.0,69200.0
2022-01-14,110200.0,65300.0,91800.0,80200.0,69450.0,29950.0,61850.0,82200.0,70650.0,69200.0
2022-01-15,,,,,,,,,,
2022-01-16,,,,,,,,,,
2022-01-17,110200.0,65300.0,91800.0,80200.0,69450.0,29950.0,61850.0,82200.0,70650.0,69200.0
2022-01-18,110200.0,65300.0,91800.0,80200.0,69450.0,29950.0,61850.0,82200.0,70650.0,69200.0
2022-01-19,102200.0,62300.0,82450.0,64900.0,67700.0,29950.0,60200.0,82200.0,65650.0,67200.0
2022-01-20,102200.0,62300.0,82450.0,64900.0,67700.0,29950.0,60200.0,82200.0,65650.0,67200.0
2022-01-21,102200.0,62300.0,82450.0,64900.0,67700.0,29950.0,60200.0,82200.0,65650.0,67200.0
2022-01-22,,,,,,,,,,
2022-01-23,,,,,,,,,,
2022-01-24,102200.0,62300.0,82450.0,64900.0,67700.0,29950.0,60200.0,82200.0,65650.0,67200.0
2022-01-25,102200.0,62300.0,82450.0,64900.0,67700.0,29950.0,60200.0,82200.0,65650.0,67200.0
2022-01-26,102200.0,57250.0,76950.0,59900.0,67700.0,29950.0,61100.0,80200.0,72650.0,67200.0
2022-01-27,102200.0,57250.0,76950.0,59900.0,67700.0,29950.0,61100.0,80200.0,72650.0,67200.0
2022-01-28,102200.0,57250.0,76950.0,59900.0,67700.0,29950.0,61100.0,80200.0,72650.0,67200.0
2022-01-29,,,,,,,,,,
2022-01-30,,,,,,,,,,
2022-01-31,102200.0,57250.0,76950.0,59900.0,67700.0,29950.0,61100.0,80200.0,72650.0,67200.0
2022-02-01,,,,,,,,,,
2022-02-02,102200.0,55500.0,81650.0,59900.0,66200.0,32050.0,61100.0,80200.0,70900.0,67200.0
2022-02-03,102200.0,55500.0,81650.0,59900.0,66200.0,32050.0,61100.0,80200.0,70900.0,67200.0
2022-02-04,102200.0,55500.0,81650.0,59900.0,66200.0,32050.0,61100.0,80200.0,70900.0,67200.0
2022-02-05,,,,,,,,,,
2022-02-06,,,,,,,,,,
2022-02-07,102200.0,55500.0,81650.0,59900.0,66200.0,32050.0,61100.0,80200.0,70900.0,67200.0
2022-02-08,102200.0,55500.0,81650.0,59900.0,66200.0,32050.0,61100.0,80200.0,70900.0,67200.0
2022-02-09,102200.0,53850.0,83700.0,57900.0,66200.0,32050.0,61100.0,80200.0,70650.0,67200.0
2022-02-10,102200.0,53850.0,83700.0,57900.0,66200.0,32050.0,61100.0,80200.0,70650.0,67200.0
2022-02-11,102200.0,53850.0,83700.0,57900.0,66200.0,32050.0,61100.0,80200.0,70650.0,67200.0
2022-02-12,,,,,,,,,,
2022-02-13,,,,,,,,,,
2022-02-14,102200.0,53850.0,83700.0,57900.0,66200.0,32050.0,61100.0,80200.0,70650.0,67200.0
2022-02-15,102200.0,53850.0,83700.0,57900.0,66200.0,32050.0,61100.0,80200.0,70650.0,67200.0
2022-02-16,93450.0,54200.0,83700.0,58900.0,66200.0,38300.0,61100.0,83950.0,73900.0,67200.0
2022-02-17,93450.0,54200.0,83700.0,58900.0,66200.0,38300.0,61100.0,83950.0,73900.0,67200.0
2022-02-18,93450.0,54200.0,83700.0,58900.0,66200.0,38300.0,61100.0,83950.0,73900.0,67200.0
2022-02-19,,,,,,,,,,
2022-02-20,,,,,,,,,,
2022-02-21,93450.0,54200.0,83700.0,58900.0,66200.0,38300.0,61100.0,83950.0,73900.0,67200.0
2022-02-22,93450.0,54200.0,83700.0,58900.0,66200.0,38300.0,61100.0,83950.0,73900.0,67200.0
2022-02-23,85650.0,56550.0,90500.0,63400.0,65700.0,43350.0,65350.0,76600.0,65150.0,63900.0
2022-02-24,85650.0,56550.0,90500.0,63400.0,65700.0,43350.0,65350.0,76600.0,65150.0,63900.0
2022-02-25,85650.0,56550.0,90500.0,63400.0,65700.0,43350.0,65350.0,76600.0,65150.0,63900.0
2022-02-26,,,,,,,,,,
2022-02-27,,,,,,,,,,
2022-02-28,,,,,,,,,,
2022-03-01,85650.0,56550.0,90500.0,63400.0,65700.0,43350.0,65350.0,76600.0,65150.0,63900.0
2022-03-02,85650.0,56500.0,92350.0,62550.0,65700.0,48550.0,65350.0,77200.0,65150.0,64200.0
2022-03-03,,,,,,,,,,
2022-03-04,85650.0,56500.0,92350.0,62550.0,65700.0,48550.0,65350.0,77200.0,65150.0,64200.0
2022-03-05,,,,,,,,,,
2022-03-06,,,,,,,,,,
2022-03-07,85650.0,56500.0,92350.0,62550.0,65700.0,48550.0,65350.0,77200.0,65150.0,64200.0
2022-03-08,85650.0,56500.0,92350.0,62550.0,65700.0,48550.0,65350.0,77200.0,65150.0,64200.0
2022-03-09,93150.0,62950.0,97000.0,72700.0,62200.0,62150.0,69450.0,82100.0,66900.0,65700.0
2022-03-10,93150.0,62950.0,97000.0,72700.0,62200.0,62150.0,69450.0,82100.0,66900.0,65700.0
2022-03-11,93150.0,62950.0,97000.0,72700.0,62200.0,62150.0,69450.0,82100.0,66900.0,65700.0
2022-03-12,,,,,,,,,,
2022-03-13,,,,,,,,,,
2022-03-14,93150.0,62950.0,97000.0,72700.0,62200.0,62150.0,69450.0,82100.0,66900.0,65700.0
2022-03-15,93150.0,62950.0,97000.0,72700.0,62200.0,62150.0,69450.0,82100.0,66900.0,65700.0
2022-03-16,93150.0,63950.0,95950.0,76700.0,62200.0,62150.0,71950.0,93100.0,66650.0,64450.0
2022-03-17,93150.0,63950.0,95950.0,76700.0,62200.0,62150.0,71950.0,93100.0,66650.0,64450.0
2022-03-18,93150.0,63950.0,95950.0,76700.0,62200.0,62150.0,71950.0,93100.0,66650.0,64450.0
2022-03-19,,,,,,,,,,
2022-03-20,,,,,,,,,,
2022-03-21,93150.0,63950.0,95950.0,76700.0,62200.0,62150.0,71950.0,93100.0,66650.0,64450.0
2022-03-22,93150.0,63950.0,95950.0,76700.0,62200.0,62150.0,71950.0,93100.0,66650.0,64450.0
2022-03-23,93150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-24,93150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-25,93150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-26,,,,,,,,,,
2022-03-27,,,,,,,,,,
2022-03-28,93150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-29,93150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-30,108150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-03-31,108150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-04-01,108150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-04-02,,,,,,,,,,
2022-04-03,,,,,,,,,,
2022-04-04,108150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-04-05,108150.0,68450.0,96300.0,76700.0,61750.0,61000.0,71950.0,92100.0,69050.0,66950.0
2022-04-06,116400.0,68900.0,98050.0,80400.0,66950.0,59850.0,70850.0,81200.0,71450.0,75600.0
2022-04-07,116400.0,68900.0,98050.0,80400.0,66950.0,59850.0,70850.0,81200.0,71450.0,75600.0
2022-04-08,116400.0,68900.0,98050.0,80400.0,66950.0,59850.0,70850.0,81200.0,71450.0,75600.0
2022-04-09,,,,,,,,,,
2022-04-10,,,,,,,,,,
2022-04-11,116400.0,68900.0,98050.0,80400.0,66950.0,59850.0,70850.0,81200.0,71450.0,75600.0
2022-04-12,116400.0,68900.0,98050.0,80400.0,66950.0,59850.0,70850.0,81200.0,71450.0,75600.0
2022-04-13,105150.0,73150.0,95300.0,88200.0,84850.0,46900.0,68950.0,79450.0,70350.0,75600.0
2022-04-14,105150.0,73150.0,95300.0,88200.0,84850.0,46900.0,68950.0,79450.0,70350.0,75600.0
2022-04-15,,,,,,,,,,
2022-04-16,,,,,,,,,,
2022-04-17,,,,,,,,,,
2022-04-18,105150.0,73150.0,95300.0,88200.0,84850.0,46900.0,68950.0,79450.0,70350.0,75600.0
2022-04-19,105150.0,73150.0,95300.0,88200.0,84850.0,46900.0,68950.0,79450.0,70350.0,75600.0
2022-04-20,99400.0,70900.0,91250.0,89900.0,81000.0,46900.0,74500.0,79450.0,70350.0,77750.0
2022-04-21,99400.0,70900.0,91250.0,89900.0,81000.0,46900.0,74500.0,79450.0,70350.0,77750.0
2022-04-22,99400.0,70900.0,91250.0,89900.0,81000.0,46900.0,74500.0,79450.0,70350.0,77750.0
2022-04-23,,,,,,,,,,
2022-04-24,,,,,,,,,,
2022-04-25,99400.0,70900.0,91250.0,89900.0,81000.0,46900.0,74500.0,79450.0,70350.0,77750.0
2022-04-26,99400.0,70900.0,91250.0,89900.0,81000.0,46900.0,74500.0,79450.0,70350.0,77750.0
2022-04-27,99400.0,70350.0,80200.0,85150.0,81000.0,42500.0,72600.0,77450.0,68850.0,67000.0
2022-04-28,99400.0,70350.0,80200.0,85150.0,81000.0,42500.0,72600.0,77450.0,68850.0,67000.0
2022-04-29,99400.0,70350.0,80200.0,85150.0,81000.0,42500.0,72600.0,77450.0,68850.0,67000.0
2022-04-30,,,,,,,,,,
2022-05-01,,,,,,,,,,
2022-05-02,,,,,,,,,,
2022-05-03,,,,,,,,,,
2022-05-04,,,,,,,,,,
2022-05-05,,,,,,,,,,
2022-05-06,,,,,,,,,,
